"","Point est.","Upper C.I."
"Omega1[Harpalus_rufipes (S47), Leistus_ferrugineus (S52)]",1.09332680467917,1.27806645816585
"Omega1[Harpalus_serripes (S48), Leistus_ferrugineus (S52)]",1.0282133209354,1.08406327204995
"Omega1[Semiophonus_signaticornis (S49), Leistus_ferrugineus (S52)]",1.03460758238169,1.07260400264722
"Omega1[Harpalus_smaragdinus (S50), Leistus_ferrugineus (S52)]",1.09359822217566,1.27406276731701
"Omega1[Harpalus_tardus (S51), Leistus_ferrugineus (S52)]",1.08549316583685,1.25277928039164
"Omega1[Leistus_ferrugineus (S52), Leistus_ferrugineus (S52)]",1.06576059728047,1.20505500998041
"Omega1[Leistus_rufomarginatus (S53), Leistus_ferrugineus (S52)]",1.07430967048963,1.23118596477985
"Omega1[Licinus_depressus (S54), Leistus_ferrugineus (S52)]",1.05830289659338,1.18295019161399
"Omega1[Loricera_pilicornis (S55), Leistus_ferrugineus (S52)]",1.01568910262733,1.04583842889936
"Omega1[Masoreus_wetterhallii (S56), Leistus_ferrugineus (S52)]",1.01894800019273,1.05642864159883
"Omega1[Microlestes_minutulus (S57), Leistus_ferrugineus (S52)]",1.06394308571245,1.1630619485467
"Omega1[Nebria_brevicollis (S58), Leistus_ferrugineus (S52)]",1.05438261194771,1.15926074616999
"Omega1[Nebria_salina (S59), Leistus_ferrugineus (S52)]",1.03715338055622,1.12399346392823
"Omega1[Notiophilus_aestuans (S60), Leistus_ferrugineus (S52)]",1.01538936472411,1.02996475152473
"Omega1[Notiophilus_aquaticus (S61), Leistus_ferrugineus (S52)]",1.12690393789179,1.38608836309511
"Omega1[Notiophilus_palustris (S62), Leistus_ferrugineus (S52)]",1.03389441752385,1.11472477376349
"Omega1[Panagaeus_bipustulatus (S63), Leistus_ferrugineus (S52)]",1.03134462321927,1.09901495936116
"Omega1[Poecilus_cupreus (S64), Leistus_ferrugineus (S52)]",1.01780394439999,1.04855811910171
"Omega1[Poecilus_lepidus (S65), Leistus_ferrugineus (S52)]",1.0794202064224,1.15274965371948
"Omega1[Poecilus_versicolor (S66), Leistus_ferrugineus (S52)]",1.06881090255009,1.18990335257627
"Omega1[Pterostichus_diligens (S67), Leistus_ferrugineus (S52)]",1.00600628004494,1.014911951651
"Omega1[Pterostichus_niger (S68), Leistus_ferrugineus (S52)]",1.01839694618473,1.06309805002297
"Omega1[Pterostichus_vernalis (S69), Leistus_ferrugineus (S52)]",1.0221510969297,1.05134099942565
"Omega1[Stenolophus_teutonus (S70), Leistus_ferrugineus (S52)]",1.03669899144529,1.09274355167804
"Omega1[Syntomus_foveatus (S71), Leistus_ferrugineus (S52)]",1.1145980385206,1.28126464481223
"Omega1[Syntomus_truncatellus (S72), Leistus_ferrugineus (S52)]",1.11197185878168,1.34830671642865
"Omega1[Trechus_quadristriatus (S73), Leistus_ferrugineus (S52)]",1.02609236670232,1.07750378992205
"Omega1[Amara_aenea (S1), Leistus_rufomarginatus (S53)]",1.05852332540739,1.18215458889585
"Omega1[Amara_anthobia (S2), Leistus_rufomarginatus (S53)]",1.0277805324231,1.06464708944631
"Omega1[Amara_apricaria (S3), Leistus_rufomarginatus (S53)]",1.00934777034938,1.02377157382386
"Omega1[Amara_aulica (S4), Leistus_rufomarginatus (S53)]",1.04911046137909,1.1008232153813
"Omega1[Amara_bifrons (S5), Leistus_rufomarginatus (S53)]",1.12075895426642,1.3528063211768
"Omega1[Amara_convexior (S6), Leistus_rufomarginatus (S53)]",1.0862661908913,1.26062522886133
"Omega1[Amara_curta (S7), Leistus_rufomarginatus (S53)]",1.0836135415244,1.2657289261326
"Omega1[Amara_equestris (S8), Leistus_rufomarginatus (S53)]",1.06241940307162,1.19963721131667
"Omega1[Amara_eurynota (S9), Leistus_rufomarginatus (S53)]",1.02437081465562,1.07063756276574
"Omega1[Amara_familiaris (S10), Leistus_rufomarginatus (S53)]",1.08668918545862,1.27022445219751
"Omega1[Amara_fulva (S11), Leistus_rufomarginatus (S53)]",1.00635929951709,1.02104075639492
"Omega1[Amara_fusca (S12), Leistus_rufomarginatus (S53)]",1.48835149371463,2.34110658219846
"Omega1[Amara_lucida (S13), Leistus_rufomarginatus (S53)]",1.07710619134256,1.23952079879577
"Omega1[Amara_lunicollis (S14), Leistus_rufomarginatus (S53)]",1.22732376221994,1.62842843645668
"Omega1[Amara_makolskii (S15), Leistus_rufomarginatus (S53)]",1.1791618931167,1.54254735383343
"Omega1[Amara_municipalis (S16), Leistus_rufomarginatus (S53)]",1.16002833328842,1.46429444363882
"Omega1[Amara_ovata (S17), Leistus_rufomarginatus (S53)]",1.02829423329672,1.07914907187874
"Omega1[Amara_similata (S18), Leistus_rufomarginatus (S53)]",1.01905944724774,1.04112330470906
"Omega1[Amara_tibialis (S19), Leistus_rufomarginatus (S53)]",1.24700706273446,1.70572426022202
"Omega1[Anisodactylus_binotatus (S20), Leistus_rufomarginatus (S53)]",1.02291230115149,1.06369261908545
"Omega1[Badister_bullatus (S21), Leistus_rufomarginatus (S53)]",1.01668017308319,1.04970242688054
"Omega1[Bembidion_lampros (S22), Leistus_rufomarginatus (S53)]",1.07192637073711,1.22712508431726
"Omega1[Bembidion_properans (S23), Leistus_rufomarginatus (S53)]",1.07627486071397,1.23135561069172
"Omega1[Bradycellus_harpalinus (S24), Leistus_rufomarginatus (S53)]",1.01438490288857,1.04021334571137
"Omega1[Calathus_ambiguus (S25), Leistus_rufomarginatus (S53)]",1.02656583454937,1.0780859881095
"Omega1[Calathus_cinctus (S26), Leistus_rufomarginatus (S53)]",1.11148107790018,1.32527377147225
"Omega1[Calathus_erratus (S27), Leistus_rufomarginatus (S53)]",1.24826279730085,1.69307242100369
"Omega1[Calathus_fuscipes (S28), Leistus_rufomarginatus (S53)]",1.09648815186589,1.29961948671869
"Omega1[Calathus_melanocephalus (S29), Leistus_rufomarginatus (S53)]",1.02938370176939,1.09216684489434
"Omega1[Carabus_nemoralis (S30), Leistus_rufomarginatus (S53)]",1.20236035053933,1.58711833985765
"Omega1[Cicindela_campestris (S31), Leistus_rufomarginatus (S53)]",1.06140602787172,1.19331933180268
"Omega1[Cicindela_hybrida (S32), Leistus_rufomarginatus (S53)]",1.23946881815263,1.66845787084168
"Omega1[Harpalus_affinis (S33), Leistus_rufomarginatus (S53)]",1.11034261649443,1.32611219492247
"Omega1[Harpalus_anxius (S34), Leistus_rufomarginatus (S53)]",1.04472606968669,1.14604745594602
"Omega1[Harpalus_autumnalis (S35), Leistus_rufomarginatus (S53)]",1.03026666382127,1.10047643428236
"Omega1[Harpalus_calceatus (S36), Leistus_rufomarginatus (S53)]",1.26586817506744,1.72757424930168
"Omega1[Harpalus_distinguendus (S37), Leistus_rufomarginatus (S53)]",1.00433617868046,1.01362555628353
"Omega1[Harpalus_flavescens (S38), Leistus_rufomarginatus (S53)]",1.06102187653626,1.1985658008422
"Omega1[Harpalus_griseus (S39), Leistus_rufomarginatus (S53)]",1.02474725163121,1.02684543402877
"Omega1[Harpalus_latus (S40), Leistus_rufomarginatus (S53)]",1.02936740798583,1.10094134829211
"Omega1[Harpalus_luteicornis (S41), Leistus_rufomarginatus (S53)]",1.03604509324854,1.11869982365541
"Omega1[Cryptophonus_melancholicus (S42), Leistus_rufomarginatus (S53)]",1.35435187639687,1.94215467114307
"Omega1[Harpalus_picipennis (S43), Leistus_rufomarginatus (S53)]",1.04124386083025,1.1052101754944
"Omega1[Harpalus_pumilus (S44), Leistus_rufomarginatus (S53)]",1.03930568008799,1.1259360471103
"Omega1[Harpalus_rubripes (S45), Leistus_rufomarginatus (S53)]",1.8050403408559,2.9222446972001
"Omega1[Harpalus_rufipalpis (S46), Leistus_rufomarginatus (S53)]",1.07018578295663,1.11950300465052
"Omega1[Harpalus_rufipes (S47), Leistus_rufomarginatus (S53)]",1.48815117844596,2.25951977644812
"Omega1[Harpalus_serripes (S48), Leistus_rufomarginatus (S53)]",1.09154767872159,1.27979776834602
"Omega1[Semiophonus_signaticornis (S49), Leistus_rufomarginatus (S53)]",1.00538853838173,1.00659127567458
"Omega1[Harpalus_smaragdinus (S50), Leistus_rufomarginatus (S53)]",1.13428382983007,1.41312378566666
"Omega1[Harpalus_tardus (S51), Leistus_rufomarginatus (S53)]",1.01005492066034,1.01567497605859
"Omega1[Leistus_ferrugineus (S52), Leistus_rufomarginatus (S53)]",1.07430967048963,1.23118596477985
"Omega1[Leistus_rufomarginatus (S53), Leistus_rufomarginatus (S53)]",1.04166695860291,1.10363331106698
"Omega1[Licinus_depressus (S54), Leistus_rufomarginatus (S53)]",1.06889647006129,1.19571329865444
"Omega1[Loricera_pilicornis (S55), Leistus_rufomarginatus (S53)]",1.00477886135842,1.0134478917837
"Omega1[Masoreus_wetterhallii (S56), Leistus_rufomarginatus (S53)]",1.0105661067305,1.0345729500122
"Omega1[Microlestes_minutulus (S57), Leistus_rufomarginatus (S53)]",1.2633694304237,1.79390134874822
"Omega1[Nebria_brevicollis (S58), Leistus_rufomarginatus (S53)]",1.09560205723286,1.27139882763357
"Omega1[Nebria_salina (S59), Leistus_rufomarginatus (S53)]",1.05904115476937,1.18207897493184
"Omega1[Notiophilus_aestuans (S60), Leistus_rufomarginatus (S53)]",1.00439657601063,1.01254984705899
"Omega1[Notiophilus_aquaticus (S61), Leistus_rufomarginatus (S53)]",1.03824039414356,1.11413756780862
"Omega1[Notiophilus_palustris (S62), Leistus_rufomarginatus (S53)]",1.04798343111173,1.13039824937032
"Omega1[Panagaeus_bipustulatus (S63), Leistus_rufomarginatus (S53)]",1.04430275435428,1.14195317105715
"Omega1[Poecilus_cupreus (S64), Leistus_rufomarginatus (S53)]",1.11438794940377,1.33784420590623
"Omega1[Poecilus_lepidus (S65), Leistus_rufomarginatus (S53)]",1.29110561207459,1.81614420483766
"Omega1[Poecilus_versicolor (S66), Leistus_rufomarginatus (S53)]",1.10220066340553,1.32240261873817
"Omega1[Pterostichus_diligens (S67), Leistus_rufomarginatus (S53)]",1.03307188153454,1.1003381331662
"Omega1[Pterostichus_niger (S68), Leistus_rufomarginatus (S53)]",1.00963351957546,1.02685384946398
"Omega1[Pterostichus_vernalis (S69), Leistus_rufomarginatus (S53)]",1.01738153769125,1.04763873922895
"Omega1[Stenolophus_teutonus (S70), Leistus_rufomarginatus (S53)]",1.06002528795164,1.19679122189601
"Omega1[Syntomus_foveatus (S71), Leistus_rufomarginatus (S53)]",1.0573951306474,1.1758812321442
"Omega1[Syntomus_truncatellus (S72), Leistus_rufomarginatus (S53)]",1.30015753486027,1.84424021000469
"Omega1[Trechus_quadristriatus (S73), Leistus_rufomarginatus (S53)]",1.00595704857187,1.01785472284632
"Omega1[Amara_aenea (S1), Licinus_depressus (S54)]",1.01315508720645,1.04032346629465
"Omega1[Amara_anthobia (S2), Licinus_depressus (S54)]",1.07225619047876,1.09412298273056
"Omega1[Amara_apricaria (S3), Licinus_depressus (S54)]",1.04805479373471,1.15418776247098
"Omega1[Amara_aulica (S4), Licinus_depressus (S54)]",1.00498229112756,1.01311912077728
"Omega1[Amara_bifrons (S5), Licinus_depressus (S54)]",1.08684653959132,1.23802691713556
"Omega1[Amara_convexior (S6), Licinus_depressus (S54)]",1.17857703379219,1.52274374878385
"Omega1[Amara_curta (S7), Licinus_depressus (S54)]",1.04339874816106,1.13103155634775
"Omega1[Amara_equestris (S8), Licinus_depressus (S54)]",1.02300754798583,1.06386189918361
"Omega1[Amara_eurynota (S9), Licinus_depressus (S54)]",1.00407183491884,1.00617117860762
"Omega1[Amara_familiaris (S10), Licinus_depressus (S54)]",1.1318328459667,1.36435549879719
"Omega1[Amara_fulva (S11), Licinus_depressus (S54)]",1.03830425589233,1.12236325121366
"Omega1[Amara_fusca (S12), Licinus_depressus (S54)]",1.04255085451464,1.12122052954154
"Omega1[Amara_lucida (S13), Licinus_depressus (S54)]",1.01625167578073,1.04537652251122
"Omega1[Amara_lunicollis (S14), Licinus_depressus (S54)]",1.01884008332165,1.05118199473316
"Omega1[Amara_makolskii (S15), Licinus_depressus (S54)]",1.15467835863459,1.44763104539937
"Omega1[Amara_municipalis (S16), Licinus_depressus (S54)]",1.02527748256204,1.07053528666147
"Omega1[Amara_ovata (S17), Licinus_depressus (S54)]",1.04876958710081,1.16216344330617
"Omega1[Amara_similata (S18), Licinus_depressus (S54)]",1.0829008481979,1.24886219947532
"Omega1[Amara_tibialis (S19), Licinus_depressus (S54)]",1.06081022170634,1.16749770998685
"Omega1[Anisodactylus_binotatus (S20), Licinus_depressus (S54)]",1.00481826729337,1.00652754794016
"Omega1[Badister_bullatus (S21), Licinus_depressus (S54)]",1.00736284094622,1.01934665196247
"Omega1[Bembidion_lampros (S22), Licinus_depressus (S54)]",1.00792386206987,1.02706192452578
"Omega1[Bembidion_properans (S23), Licinus_depressus (S54)]",1.03870082265916,1.12397696334179
"Omega1[Bradycellus_harpalinus (S24), Licinus_depressus (S54)]",1.01308660627406,1.04427485516511
"Omega1[Calathus_ambiguus (S25), Licinus_depressus (S54)]",1.05598763788269,1.15639671682082
"Omega1[Calathus_cinctus (S26), Licinus_depressus (S54)]",1.0287151184504,1.06692383044711
"Omega1[Calathus_erratus (S27), Licinus_depressus (S54)]",1.05946534871057,1.18343447145669
"Omega1[Calathus_fuscipes (S28), Licinus_depressus (S54)]",1.00981409938064,1.02512241907888
"Omega1[Calathus_melanocephalus (S29), Licinus_depressus (S54)]",1.03572941757008,1.06162228290277
"Omega1[Carabus_nemoralis (S30), Licinus_depressus (S54)]",1.10489842315739,1.29838176079911
"Omega1[Cicindela_campestris (S31), Licinus_depressus (S54)]",1.004985578232,1.01197867527868
"Omega1[Cicindela_hybrida (S32), Licinus_depressus (S54)]",1.02943492476292,1.07461558700702
"Omega1[Harpalus_affinis (S33), Licinus_depressus (S54)]",1.05618497338955,1.17492234508317
"Omega1[Harpalus_anxius (S34), Licinus_depressus (S54)]",1.0525532942632,1.16683967304018
"Omega1[Harpalus_autumnalis (S35), Licinus_depressus (S54)]",1.06331380486391,1.17186704998729
"Omega1[Harpalus_calceatus (S36), Licinus_depressus (S54)]",1.04498323129557,1.10776961916066
"Omega1[Harpalus_distinguendus (S37), Licinus_depressus (S54)]",1.01463155815343,1.03569190148992
"Omega1[Harpalus_flavescens (S38), Licinus_depressus (S54)]",1.02157852777994,1.069589021224
"Omega1[Harpalus_griseus (S39), Licinus_depressus (S54)]",1.05335159962746,1.15031160227003
"Omega1[Harpalus_latus (S40), Licinus_depressus (S54)]",1.13819818377461,1.40154239997527
"Omega1[Harpalus_luteicornis (S41), Licinus_depressus (S54)]",1.04278856489348,1.12588271629533
"Omega1[Cryptophonus_melancholicus (S42), Licinus_depressus (S54)]",1.04888690179829,1.16190866235413
"Omega1[Harpalus_picipennis (S43), Licinus_depressus (S54)]",1.02665418338485,1.08264395027929
"Omega1[Harpalus_pumilus (S44), Licinus_depressus (S54)]",1.02078838256646,1.07125029273005
"Omega1[Harpalus_rubripes (S45), Licinus_depressus (S54)]",1.01575702083414,1.04837713038287
"Omega1[Harpalus_rufipalpis (S46), Licinus_depressus (S54)]",1.01486672177112,1.02408431206545
"Omega1[Harpalus_rufipes (S47), Licinus_depressus (S54)]",1.06692650827159,1.19190433603035
"Omega1[Harpalus_serripes (S48), Licinus_depressus (S54)]",1.02671625918765,1.04896447842283
"Omega1[Semiophonus_signaticornis (S49), Licinus_depressus (S54)]",1.01636804344111,1.04507065041493
"Omega1[Harpalus_smaragdinus (S50), Licinus_depressus (S54)]",1.06766671819263,1.19538324259435
"Omega1[Harpalus_tardus (S51), Licinus_depressus (S54)]",1.07565472190471,1.12464791401718
"Omega1[Leistus_ferrugineus (S52), Licinus_depressus (S54)]",1.05830289659338,1.18295019161399
"Omega1[Leistus_rufomarginatus (S53), Licinus_depressus (S54)]",1.06889647006129,1.19571329865444
"Omega1[Licinus_depressus (S54), Licinus_depressus (S54)]",1.01365723136728,1.01882969128533
"Omega1[Loricera_pilicornis (S55), Licinus_depressus (S54)]",1.00911823354311,1.03272864989274
"Omega1[Masoreus_wetterhallii (S56), Licinus_depressus (S54)]",1.00859415170194,1.02980543865126
"Omega1[Microlestes_minutulus (S57), Licinus_depressus (S54)]",1.06140484231379,1.13567544672006
"Omega1[Nebria_brevicollis (S58), Licinus_depressus (S54)]",1.03028519974787,1.09027002602639
"Omega1[Nebria_salina (S59), Licinus_depressus (S54)]",1.02247821189978,1.06878525873621
"Omega1[Notiophilus_aestuans (S60), Licinus_depressus (S54)]",1.00568489701056,1.01960656075014
"Omega1[Notiophilus_aquaticus (S61), Licinus_depressus (S54)]",1.03065523748727,1.10430362453426
"Omega1[Notiophilus_palustris (S62), Licinus_depressus (S54)]",1.0018014989848,1.00588673454993
"Omega1[Panagaeus_bipustulatus (S63), Licinus_depressus (S54)]",1.0057432470393,1.01951847237357
"Omega1[Poecilus_cupreus (S64), Licinus_depressus (S54)]",1.01103382447357,1.03940020351215
"Omega1[Poecilus_lepidus (S65), Licinus_depressus (S54)]",1.11552773934717,1.31087018378768
"Omega1[Poecilus_versicolor (S66), Licinus_depressus (S54)]",1.0446134481485,1.08679846932792
"Omega1[Pterostichus_diligens (S67), Licinus_depressus (S54)]",1.00382997282924,1.00834319641892
"Omega1[Pterostichus_niger (S68), Licinus_depressus (S54)]",1.04059196600678,1.11987483230109
"Omega1[Pterostichus_vernalis (S69), Licinus_depressus (S54)]",1.00784552930696,1.02488272842243
"Omega1[Stenolophus_teutonus (S70), Licinus_depressus (S54)]",1.01963831761022,1.04125756567326
"Omega1[Syntomus_foveatus (S71), Licinus_depressus (S54)]",1.07269730705908,1.15860918812497
"Omega1[Syntomus_truncatellus (S72), Licinus_depressus (S54)]",1.07283981676191,1.2039024451385
"Omega1[Trechus_quadristriatus (S73), Licinus_depressus (S54)]",1.01673548747968,1.04925443570863
"Omega1[Amara_aenea (S1), Loricera_pilicornis (S55)]",1.01626099688797,1.05376988907937
"Omega1[Amara_anthobia (S2), Loricera_pilicornis (S55)]",1.30601001595198,1.98445143330569
"Omega1[Amara_apricaria (S3), Loricera_pilicornis (S55)]",1.02543222722614,1.05499708668259
"Omega1[Amara_aulica (S4), Loricera_pilicornis (S55)]",1.01690663314192,1.0504966827312
"Omega1[Amara_bifrons (S5), Loricera_pilicornis (S55)]",1.39768098454041,2.15119341485671
"Omega1[Amara_convexior (S6), Loricera_pilicornis (S55)]",1.05054051727965,1.09354621228228
"Omega1[Amara_curta (S7), Loricera_pilicornis (S55)]",1.06011168204491,1.19682333541781
"Omega1[Amara_equestris (S8), Loricera_pilicornis (S55)]",1.05230186883857,1.16076280890667
"Omega1[Amara_eurynota (S9), Loricera_pilicornis (S55)]",1.00253053526849,1.00730163950602
"Omega1[Amara_familiaris (S10), Loricera_pilicornis (S55)]",1.10569288335108,1.2657424190083
"Omega1[Amara_fulva (S11), Loricera_pilicornis (S55)]",1.04827374512675,1.10012929933145
"Omega1[Amara_fusca (S12), Loricera_pilicornis (S55)]",1.24951296604903,1.69157929208919
"Omega1[Amara_lucida (S13), Loricera_pilicornis (S55)]",1.02900585081269,1.09535728751216
"Omega1[Amara_lunicollis (S14), Loricera_pilicornis (S55)]",1.00791716838604,1.0102270035092
"Omega1[Amara_makolskii (S15), Loricera_pilicornis (S55)]",1.10839205210183,1.24042678718098
"Omega1[Amara_municipalis (S16), Loricera_pilicornis (S55)]",1.11728365743451,1.35184566995068
"Omega1[Amara_ovata (S17), Loricera_pilicornis (S55)]",1.0224909743183,1.07818478180936
"Omega1[Amara_similata (S18), Loricera_pilicornis (S55)]",1.02971932934468,1.07652285881401
"Omega1[Amara_tibialis (S19), Loricera_pilicornis (S55)]",1.07139971670996,1.214312007914
"Omega1[Anisodactylus_binotatus (S20), Loricera_pilicornis (S55)]",1.01324607768252,1.0284976709642
"Omega1[Badister_bullatus (S21), Loricera_pilicornis (S55)]",1.04824689242743,1.15530126956822
"Omega1[Bembidion_lampros (S22), Loricera_pilicornis (S55)]",1.16443946556576,1.47894283985317
"Omega1[Bembidion_properans (S23), Loricera_pilicornis (S55)]",1.01309098879437,1.04577872729417
"Omega1[Bradycellus_harpalinus (S24), Loricera_pilicornis (S55)]",1.00647522396796,1.01969185274144
"Omega1[Calathus_ambiguus (S25), Loricera_pilicornis (S55)]",1.04122574349385,1.07662131614885
"Omega1[Calathus_cinctus (S26), Loricera_pilicornis (S55)]",1.10418494251469,1.26102889013493
"Omega1[Calathus_erratus (S27), Loricera_pilicornis (S55)]",1.06194028859888,1.19926578783521
"Omega1[Calathus_fuscipes (S28), Loricera_pilicornis (S55)]",1.04679708803191,1.15246020043529
"Omega1[Calathus_melanocephalus (S29), Loricera_pilicornis (S55)]",1.1122646373016,1.33541126271382
"Omega1[Carabus_nemoralis (S30), Loricera_pilicornis (S55)]",1.01782273957384,1.0536111662443
"Omega1[Cicindela_campestris (S31), Loricera_pilicornis (S55)]",1.01697635672865,1.05009999295257
"Omega1[Cicindela_hybrida (S32), Loricera_pilicornis (S55)]",1.01599576420895,1.02772216905068
"Omega1[Harpalus_affinis (S33), Loricera_pilicornis (S55)]",1.02028642621486,1.07014714541061
"Omega1[Harpalus_anxius (S34), Loricera_pilicornis (S55)]",1.00546117703174,1.00889586296261
"Omega1[Harpalus_autumnalis (S35), Loricera_pilicornis (S55)]",1.0468805370052,1.1312080519026
"Omega1[Harpalus_calceatus (S36), Loricera_pilicornis (S55)]",1.03109035245076,1.08095100742253
"Omega1[Harpalus_distinguendus (S37), Loricera_pilicornis (S55)]",1.02479368128534,1.04954067370369
"Omega1[Harpalus_flavescens (S38), Loricera_pilicornis (S55)]",1.06683580810833,1.20076063983092
"Omega1[Harpalus_griseus (S39), Loricera_pilicornis (S55)]",1.06501885739235,1.15419572419586
"Omega1[Harpalus_latus (S40), Loricera_pilicornis (S55)]",1.12938517667914,1.35837328097955
"Omega1[Harpalus_luteicornis (S41), Loricera_pilicornis (S55)]",1.03858833442385,1.03923435829502
"Omega1[Cryptophonus_melancholicus (S42), Loricera_pilicornis (S55)]",1.02722791663928,1.08743104151223
"Omega1[Harpalus_picipennis (S43), Loricera_pilicornis (S55)]",1.17596957464896,1.50516943203594
"Omega1[Harpalus_pumilus (S44), Loricera_pilicornis (S55)]",1.06430184586496,1.18667504102938
"Omega1[Harpalus_rubripes (S45), Loricera_pilicornis (S55)]",1.03984413233889,1.0858283147419
"Omega1[Harpalus_rufipalpis (S46), Loricera_pilicornis (S55)]",1.10551091489035,1.2698347435817
"Omega1[Harpalus_rufipes (S47), Loricera_pilicornis (S55)]",1.11197908879844,1.31679434617771
"Omega1[Harpalus_serripes (S48), Loricera_pilicornis (S55)]",1.04035264233418,1.04522211560203
"Omega1[Semiophonus_signaticornis (S49), Loricera_pilicornis (S55)]",1.10924212316157,1.31768198468586
"Omega1[Harpalus_smaragdinus (S50), Loricera_pilicornis (S55)]",1.07878641463166,1.24921789276392
"Omega1[Harpalus_tardus (S51), Loricera_pilicornis (S55)]",1.0683612842233,1.13405623727912
"Omega1[Leistus_ferrugineus (S52), Loricera_pilicornis (S55)]",1.01568910262733,1.04583842889936
"Omega1[Leistus_rufomarginatus (S53), Loricera_pilicornis (S55)]",1.00477886135842,1.0134478917837
"Omega1[Licinus_depressus (S54), Loricera_pilicornis (S55)]",1.00911823354311,1.03272864989274
"Omega1[Loricera_pilicornis (S55), Loricera_pilicornis (S55)]",1.04816179515172,1.11207171902191
"Omega1[Masoreus_wetterhallii (S56), Loricera_pilicornis (S55)]",1.02377151370658,1.04050519606861
"Omega1[Microlestes_minutulus (S57), Loricera_pilicornis (S55)]",1.04407856411254,1.07392469302995
"Omega1[Nebria_brevicollis (S58), Loricera_pilicornis (S55)]",1.02975381448554,1.05263926928889
"Omega1[Nebria_salina (S59), Loricera_pilicornis (S55)]",1.00559338260725,1.00607415763533
"Omega1[Notiophilus_aestuans (S60), Loricera_pilicornis (S55)]",1.00714480653165,1.01818517978306
"Omega1[Notiophilus_aquaticus (S61), Loricera_pilicornis (S55)]",1.01249583953069,1.0366698600261
"Omega1[Notiophilus_palustris (S62), Loricera_pilicornis (S55)]",1.07089238693148,1.22115916160612
"Omega1[Panagaeus_bipustulatus (S63), Loricera_pilicornis (S55)]",1.04355843138973,1.12292377918727
"Omega1[Poecilus_cupreus (S64), Loricera_pilicornis (S55)]",1.01933350083755,1.05526160195514
"Omega1[Poecilus_lepidus (S65), Loricera_pilicornis (S55)]",1.12027750135727,1.28550520175595
"Omega1[Poecilus_versicolor (S66), Loricera_pilicornis (S55)]",1.11890490937881,1.37572755893574
"Omega1[Pterostichus_diligens (S67), Loricera_pilicornis (S55)]",1.05705569473983,1.16922202868265
"Omega1[Pterostichus_niger (S68), Loricera_pilicornis (S55)]",1.14309500016618,1.41830548162188
"Omega1[Pterostichus_vernalis (S69), Loricera_pilicornis (S55)]",1.00297052769262,1.00500762311818
"Omega1[Stenolophus_teutonus (S70), Loricera_pilicornis (S55)]",1.01217046353884,1.01542934260071
"Omega1[Syntomus_foveatus (S71), Loricera_pilicornis (S55)]",1.05177091123234,1.06981508572263
"Omega1[Syntomus_truncatellus (S72), Loricera_pilicornis (S55)]",1.06014213773099,1.12670071114215
"Omega1[Trechus_quadristriatus (S73), Loricera_pilicornis (S55)]",1.07882636511398,1.23409865984404
"Omega1[Amara_aenea (S1), Masoreus_wetterhallii (S56)]",1.00762507004406,1.02637661046138
"Omega1[Amara_anthobia (S2), Masoreus_wetterhallii (S56)]",1.16699465849927,1.4672873796857
"Omega1[Amara_apricaria (S3), Masoreus_wetterhallii (S56)]",1.03569208460351,1.08547827582766
"Omega1[Amara_aulica (S4), Masoreus_wetterhallii (S56)]",1.05842774797525,1.16277812701739
"Omega1[Amara_bifrons (S5), Masoreus_wetterhallii (S56)]",1.23186354863707,1.68587102054558
"Omega1[Amara_convexior (S6), Masoreus_wetterhallii (S56)]",1.25196983904644,1.74372905263076
"Omega1[Amara_curta (S7), Masoreus_wetterhallii (S56)]",1.02915497520893,1.07701634673262
"Omega1[Amara_equestris (S8), Masoreus_wetterhallii (S56)]",1.08004766886901,1.2288997606649
"Omega1[Amara_eurynota (S9), Masoreus_wetterhallii (S56)]",1.032858198469,1.09857461149319
"Omega1[Amara_familiaris (S10), Masoreus_wetterhallii (S56)]",1.0807482810257,1.22376215466808
"Omega1[Amara_fulva (S11), Masoreus_wetterhallii (S56)]",1.0491566219075,1.14742833999405
"Omega1[Amara_fusca (S12), Masoreus_wetterhallii (S56)]",1.10385923984872,1.3228444928162
"Omega1[Amara_lucida (S13), Masoreus_wetterhallii (S56)]",1.01251618597827,1.03762686701787
"Omega1[Amara_lunicollis (S14), Masoreus_wetterhallii (S56)]",1.38568139054925,2.01470302785934
"Omega1[Amara_makolskii (S15), Masoreus_wetterhallii (S56)]",1.44169487991062,2.27962517027615
"Omega1[Amara_municipalis (S16), Masoreus_wetterhallii (S56)]",1.02381458780692,1.06894101782434
"Omega1[Amara_ovata (S17), Masoreus_wetterhallii (S56)]",1.00212878839207,1.0068363972042
"Omega1[Amara_similata (S18), Masoreus_wetterhallii (S56)]",1.02755038305799,1.0313173527572
"Omega1[Amara_tibialis (S19), Masoreus_wetterhallii (S56)]",1.03687034189774,1.10754335289439
"Omega1[Anisodactylus_binotatus (S20), Masoreus_wetterhallii (S56)]",1.03282970784665,1.08741415243602
"Omega1[Badister_bullatus (S21), Masoreus_wetterhallii (S56)]",1.01988755368333,1.06673996068026
"Omega1[Bembidion_lampros (S22), Masoreus_wetterhallii (S56)]",1.03902093911689,1.12814799109663
"Omega1[Bembidion_properans (S23), Masoreus_wetterhallii (S56)]",1.01158172625565,1.03421876595995
"Omega1[Bradycellus_harpalinus (S24), Masoreus_wetterhallii (S56)]",1.02590491963081,1.08212598225754
