"","x"
"Omega1[Harpalus_smaragdinus (S50), Leistus_rufomarginatus (S53)]",463.063836136845
"Omega1[Harpalus_tardus (S51), Leistus_rufomarginatus (S53)]",486.33052162902
"Omega1[Leistus_ferrugineus (S52), Leistus_rufomarginatus (S53)]",553.058014530081
"Omega1[Leistus_rufomarginatus (S53), Leistus_rufomarginatus (S53)]",385.96573855269
"Omega1[Licinus_depressus (S54), Leistus_rufomarginatus (S53)]",886.530885475611
"Omega1[Loricera_pilicornis (S55), Leistus_rufomarginatus (S53)]",1231.53821181308
"Omega1[Masoreus_wetterhallii (S56), Leistus_rufomarginatus (S53)]",1144.54553347433
"Omega1[Microlestes_minutulus (S57), Leistus_rufomarginatus (S53)]",506.12516179991
"Omega1[Nebria_brevicollis (S58), Leistus_rufomarginatus (S53)]",286.727737325267
"Omega1[Nebria_salina (S59), Leistus_rufomarginatus (S53)]",856.714929631681
"Omega1[Notiophilus_aestuans (S60), Leistus_rufomarginatus (S53)]",1853.03355694604
"Omega1[Notiophilus_aquaticus (S61), Leistus_rufomarginatus (S53)]",488.589650043803
"Omega1[Notiophilus_palustris (S62), Leistus_rufomarginatus (S53)]",395.276042699355
"Omega1[Panagaeus_bipustulatus (S63), Leistus_rufomarginatus (S53)]",672.890185349729
"Omega1[Poecilus_cupreus (S64), Leistus_rufomarginatus (S53)]",704.946975356286
"Omega1[Poecilus_lepidus (S65), Leistus_rufomarginatus (S53)]",369.030051882673
"Omega1[Poecilus_versicolor (S66), Leistus_rufomarginatus (S53)]",507.428068636963
"Omega1[Pterostichus_diligens (S67), Leistus_rufomarginatus (S53)]",1112.33559155296
"Omega1[Pterostichus_niger (S68), Leistus_rufomarginatus (S53)]",626.480535618465
"Omega1[Pterostichus_vernalis (S69), Leistus_rufomarginatus (S53)]",1718.8800969066
"Omega1[Stenolophus_teutonus (S70), Leistus_rufomarginatus (S53)]",1251.72208899549
"Omega1[Syntomus_foveatus (S71), Leistus_rufomarginatus (S53)]",658.435032715568
"Omega1[Syntomus_truncatellus (S72), Leistus_rufomarginatus (S53)]",648.493010150092
"Omega1[Trechus_quadristriatus (S73), Leistus_rufomarginatus (S53)]",940.702562365878
"Omega1[Amara_aenea (S1), Licinus_depressus (S54)]",604.781635037629
"Omega1[Amara_anthobia (S2), Licinus_depressus (S54)]",2257.63737879343
"Omega1[Amara_apricaria (S3), Licinus_depressus (S54)]",1140.09790270673
"Omega1[Amara_aulica (S4), Licinus_depressus (S54)]",882.554079592566
"Omega1[Amara_bifrons (S5), Licinus_depressus (S54)]",1679.38618614593
"Omega1[Amara_convexior (S6), Licinus_depressus (S54)]",1013.92992367785
"Omega1[Amara_curta (S7), Licinus_depressus (S54)]",1501.98892329239
"Omega1[Amara_equestris (S8), Licinus_depressus (S54)]",2369.85143223067
"Omega1[Amara_eurynota (S9), Licinus_depressus (S54)]",1753.71678873338
"Omega1[Amara_familiaris (S10), Licinus_depressus (S54)]",1097.06755182535
"Omega1[Amara_fulva (S11), Licinus_depressus (S54)]",1790.33925498152
"Omega1[Amara_fusca (S12), Licinus_depressus (S54)]",884.405092377721
"Omega1[Amara_lucida (S13), Licinus_depressus (S54)]",687.616784039526
"Omega1[Amara_lunicollis (S14), Licinus_depressus (S54)]",1401.20649230508
"Omega1[Amara_makolskii (S15), Licinus_depressus (S54)]",921.411458014683
"Omega1[Amara_municipalis (S16), Licinus_depressus (S54)]",1485.37762376032
"Omega1[Amara_ovata (S17), Licinus_depressus (S54)]",1669.11146683334
"Omega1[Amara_similata (S18), Licinus_depressus (S54)]",1327.2887830998
"Omega1[Amara_tibialis (S19), Licinus_depressus (S54)]",937.006007938648
"Omega1[Anisodactylus_binotatus (S20), Licinus_depressus (S54)]",2546.7747662255
"Omega1[Badister_bullatus (S21), Licinus_depressus (S54)]",1789.4006996959
"Omega1[Bembidion_lampros (S22), Licinus_depressus (S54)]",1284.35398245527
"Omega1[Bembidion_properans (S23), Licinus_depressus (S54)]",743.356793707105
"Omega1[Bradycellus_harpalinus (S24), Licinus_depressus (S54)]",1539.86100883594
"Omega1[Calathus_ambiguus (S25), Licinus_depressus (S54)]",1166.31625193672
"Omega1[Calathus_cinctus (S26), Licinus_depressus (S54)]",1656.71924599483
"Omega1[Calathus_erratus (S27), Licinus_depressus (S54)]",976.445136955526
"Omega1[Calathus_fuscipes (S28), Licinus_depressus (S54)]",986.793968678593
"Omega1[Calathus_melanocephalus (S29), Licinus_depressus (S54)]",1477.31625306037
"Omega1[Carabus_nemoralis (S30), Licinus_depressus (S54)]",659.627771170904
"Omega1[Cicindela_campestris (S31), Licinus_depressus (S54)]",841.033209733437
"Omega1[Cicindela_hybrida (S32), Licinus_depressus (S54)]",1345.12525434645
"Omega1[Harpalus_affinis (S33), Licinus_depressus (S54)]",729.896816331479
"Omega1[Harpalus_anxius (S34), Licinus_depressus (S54)]",1302.06096837358
"Omega1[Harpalus_autumnalis (S35), Licinus_depressus (S54)]",1242.37431207282
"Omega1[Harpalus_calceatus (S36), Licinus_depressus (S54)]",1372.99268530541
"Omega1[Harpalus_distinguendus (S37), Licinus_depressus (S54)]",806.453168915343
"Omega1[Harpalus_flavescens (S38), Licinus_depressus (S54)]",809.819919443883
"Omega1[Harpalus_griseus (S39), Licinus_depressus (S54)]",1324.33834252113
"Omega1[Harpalus_latus (S40), Licinus_depressus (S54)]",1327.01059713082
"Omega1[Harpalus_luteicornis (S41), Licinus_depressus (S54)]",1479.62518797755
"Omega1[Cryptophonus_melancholicus (S42), Licinus_depressus (S54)]",1057.87917334634
"Omega1[Harpalus_picipennis (S43), Licinus_depressus (S54)]",1046.98323979785
"Omega1[Harpalus_pumilus (S44), Licinus_depressus (S54)]",1136.88044151366
"Omega1[Harpalus_rubripes (S45), Licinus_depressus (S54)]",1050.49520179073
"Omega1[Harpalus_rufipalpis (S46), Licinus_depressus (S54)]",714.122723024436
"Omega1[Harpalus_rufipes (S47), Licinus_depressus (S54)]",1930.69786987841
"Omega1[Harpalus_serripes (S48), Licinus_depressus (S54)]",1456.72735243316
"Omega1[Semiophonus_signaticornis (S49), Licinus_depressus (S54)]",669.836547885601
"Omega1[Harpalus_smaragdinus (S50), Licinus_depressus (S54)]",1394.52304386476
"Omega1[Harpalus_tardus (S51), Licinus_depressus (S54)]",1171.41162463502
"Omega1[Leistus_ferrugineus (S52), Licinus_depressus (S54)]",1125.23357781273
"Omega1[Leistus_rufomarginatus (S53), Licinus_depressus (S54)]",886.530885475611
"Omega1[Licinus_depressus (S54), Licinus_depressus (S54)]",1020.34326195936
"Omega1[Loricera_pilicornis (S55), Licinus_depressus (S54)]",2015.12808458953
"Omega1[Masoreus_wetterhallii (S56), Licinus_depressus (S54)]",2124.96968767885
"Omega1[Microlestes_minutulus (S57), Licinus_depressus (S54)]",680.040698559036
"Omega1[Nebria_brevicollis (S58), Licinus_depressus (S54)]",910.132766037059
"Omega1[Nebria_salina (S59), Licinus_depressus (S54)]",2065.64880659291
"Omega1[Notiophilus_aestuans (S60), Licinus_depressus (S54)]",2015.5457578504
"Omega1[Notiophilus_aquaticus (S61), Licinus_depressus (S54)]",1123.26863942989
"Omega1[Notiophilus_palustris (S62), Licinus_depressus (S54)]",739.011891368315
"Omega1[Panagaeus_bipustulatus (S63), Licinus_depressus (S54)]",1218.28664550951
"Omega1[Poecilus_cupreus (S64), Licinus_depressus (S54)]",1034.30853464494
"Omega1[Poecilus_lepidus (S65), Licinus_depressus (S54)]",1331.06924506904
"Omega1[Poecilus_versicolor (S66), Licinus_depressus (S54)]",1486.66605796119
"Omega1[Pterostichus_diligens (S67), Licinus_depressus (S54)]",1750.40214960879
"Omega1[Pterostichus_niger (S68), Licinus_depressus (S54)]",1021.70540389941
"Omega1[Pterostichus_vernalis (S69), Licinus_depressus (S54)]",2227.93605178003
"Omega1[Stenolophus_teutonus (S70), Licinus_depressus (S54)]",1408.83624178384
"Omega1[Syntomus_foveatus (S71), Licinus_depressus (S54)]",987.458501820435
"Omega1[Syntomus_truncatellus (S72), Licinus_depressus (S54)]",1241.17171142286
"Omega1[Trechus_quadristriatus (S73), Licinus_depressus (S54)]",898.919500991766
"Omega1[Amara_aenea (S1), Loricera_pilicornis (S55)]",1294.81451707485
"Omega1[Amara_anthobia (S2), Loricera_pilicornis (S55)]",2193.10958117698
"Omega1[Amara_apricaria (S3), Loricera_pilicornis (S55)]",1601.06562817639
"Omega1[Amara_aulica (S4), Loricera_pilicornis (S55)]",1651.00779252418
"Omega1[Amara_bifrons (S5), Loricera_pilicornis (S55)]",1836.66099646545
"Omega1[Amara_convexior (S6), Loricera_pilicornis (S55)]",1528.04634485329
"Omega1[Amara_curta (S7), Loricera_pilicornis (S55)]",1896.78757329467
"Omega1[Amara_equestris (S8), Loricera_pilicornis (S55)]",2949.07069739019
"Omega1[Amara_eurynota (S9), Loricera_pilicornis (S55)]",1933.62540193521
"Omega1[Amara_familiaris (S10), Loricera_pilicornis (S55)]",1894.16550835487
"Omega1[Amara_fulva (S11), Loricera_pilicornis (S55)]",1650.39813710937
"Omega1[Amara_fusca (S12), Loricera_pilicornis (S55)]",1708.24605067558
"Omega1[Amara_lucida (S13), Loricera_pilicornis (S55)]",1423.80428894056
"Omega1[Amara_lunicollis (S14), Loricera_pilicornis (S55)]",1545.45197184583
"Omega1[Amara_makolskii (S15), Loricera_pilicornis (S55)]",1449.37797959802
"Omega1[Amara_municipalis (S16), Loricera_pilicornis (S55)]",1562.67247571102
"Omega1[Amara_ovata (S17), Loricera_pilicornis (S55)]",2489.92454232439
"Omega1[Amara_similata (S18), Loricera_pilicornis (S55)]",1756.02681291273
"Omega1[Amara_tibialis (S19), Loricera_pilicornis (S55)]",1596.95312550438
"Omega1[Anisodactylus_binotatus (S20), Loricera_pilicornis (S55)]",2735.19619103646
"Omega1[Badister_bullatus (S21), Loricera_pilicornis (S55)]",2265.64919502096
"Omega1[Bembidion_lampros (S22), Loricera_pilicornis (S55)]",1436.79316300361
"Omega1[Bembidion_properans (S23), Loricera_pilicornis (S55)]",1699.56825099894
"Omega1[Bradycellus_harpalinus (S24), Loricera_pilicornis (S55)]",2075.1962651104
"Omega1[Calathus_ambiguus (S25), Loricera_pilicornis (S55)]",1507.40742154633
"Omega1[Calathus_cinctus (S26), Loricera_pilicornis (S55)]",1535.42506189781
"Omega1[Calathus_erratus (S27), Loricera_pilicornis (S55)]",1618.72164004177
"Omega1[Calathus_fuscipes (S28), Loricera_pilicornis (S55)]",1863.61807058518
"Omega1[Calathus_melanocephalus (S29), Loricera_pilicornis (S55)]",1452.94961908779
"Omega1[Carabus_nemoralis (S30), Loricera_pilicornis (S55)]",1155.53161735658
"Omega1[Cicindela_campestris (S31), Loricera_pilicornis (S55)]",1341.76782631519
"Omega1[Cicindela_hybrida (S32), Loricera_pilicornis (S55)]",1816.94134510208
"Omega1[Harpalus_affinis (S33), Loricera_pilicornis (S55)]",1523.86124115749
"Omega1[Harpalus_anxius (S34), Loricera_pilicornis (S55)]",1386.16106993893
"Omega1[Harpalus_autumnalis (S35), Loricera_pilicornis (S55)]",1446.8855284244
"Omega1[Harpalus_calceatus (S36), Loricera_pilicornis (S55)]",1418.63910192605
"Omega1[Harpalus_distinguendus (S37), Loricera_pilicornis (S55)]",1335.5889493635
"Omega1[Harpalus_flavescens (S38), Loricera_pilicornis (S55)]",1655.36571576577
"Omega1[Harpalus_griseus (S39), Loricera_pilicornis (S55)]",1549.64947072155
"Omega1[Harpalus_latus (S40), Loricera_pilicornis (S55)]",2535.47445423056
"Omega1[Harpalus_luteicornis (S41), Loricera_pilicornis (S55)]",1660.72875182351
"Omega1[Cryptophonus_melancholicus (S42), Loricera_pilicornis (S55)]",1546.29122867547
"Omega1[Harpalus_picipennis (S43), Loricera_pilicornis (S55)]",1326.57682313209
"Omega1[Harpalus_pumilus (S44), Loricera_pilicornis (S55)]",1225.58439045222
"Omega1[Harpalus_rubripes (S45), Loricera_pilicornis (S55)]",1448.24812340778
"Omega1[Harpalus_rufipalpis (S46), Loricera_pilicornis (S55)]",1510.80102406419
"Omega1[Harpalus_rufipes (S47), Loricera_pilicornis (S55)]",1754.56284940933
"Omega1[Harpalus_serripes (S48), Loricera_pilicornis (S55)]",1498.94434186977
"Omega1[Semiophonus_signaticornis (S49), Loricera_pilicornis (S55)]",1350.31579903475
"Omega1[Harpalus_smaragdinus (S50), Loricera_pilicornis (S55)]",1436.74971589975
"Omega1[Harpalus_tardus (S51), Loricera_pilicornis (S55)]",1639.12191140732
"Omega1[Leistus_ferrugineus (S52), Loricera_pilicornis (S55)]",1552.83762887615
"Omega1[Leistus_rufomarginatus (S53), Loricera_pilicornis (S55)]",1231.53821181308
"Omega1[Licinus_depressus (S54), Loricera_pilicornis (S55)]",2015.12808458953
"Omega1[Loricera_pilicornis (S55), Loricera_pilicornis (S55)]",1605.2052980493
"Omega1[Masoreus_wetterhallii (S56), Loricera_pilicornis (S55)]",2106.64924208068
"Omega1[Microlestes_minutulus (S57), Loricera_pilicornis (S55)]",1670.63880627502
"Omega1[Nebria_brevicollis (S58), Loricera_pilicornis (S55)]",1562.85956078476
"Omega1[Nebria_salina (S59), Loricera_pilicornis (S55)]",1943.42479729176
"Omega1[Notiophilus_aestuans (S60), Loricera_pilicornis (S55)]",3442.30743833088
"Omega1[Notiophilus_aquaticus (S61), Loricera_pilicornis (S55)]",1339.91336581023
"Omega1[Notiophilus_palustris (S62), Loricera_pilicornis (S55)]",1416.04593162864
"Omega1[Panagaeus_bipustulatus (S63), Loricera_pilicornis (S55)]",1638.88776527114
"Omega1[Poecilus_cupreus (S64), Loricera_pilicornis (S55)]",1829.70157836431
"Omega1[Poecilus_lepidus (S65), Loricera_pilicornis (S55)]",1669.37003160173
"Omega1[Poecilus_versicolor (S66), Loricera_pilicornis (S55)]",1573.14930686178
"Omega1[Pterostichus_diligens (S67), Loricera_pilicornis (S55)]",1774.63111908445
"Omega1[Pterostichus_niger (S68), Loricera_pilicornis (S55)]",1625.52884624819
"Omega1[Pterostichus_vernalis (S69), Loricera_pilicornis (S55)]",2242.92471894901
"Omega1[Stenolophus_teutonus (S70), Loricera_pilicornis (S55)]",2153.86073708243
"Omega1[Syntomus_foveatus (S71), Loricera_pilicornis (S55)]",1469.09208386257
"Omega1[Syntomus_truncatellus (S72), Loricera_pilicornis (S55)]",1661.12765380012
"Omega1[Trechus_quadristriatus (S73), Loricera_pilicornis (S55)]",1674.24719569573
"Omega1[Amara_aenea (S1), Masoreus_wetterhallii (S56)]",2196.33223205041
"Omega1[Amara_anthobia (S2), Masoreus_wetterhallii (S56)]",2584.96795181694
"Omega1[Amara_apricaria (S3), Masoreus_wetterhallii (S56)]",1012.80799921158
"Omega1[Amara_aulica (S4), Masoreus_wetterhallii (S56)]",979.346277307924
"Omega1[Amara_bifrons (S5), Masoreus_wetterhallii (S56)]",1524.21521970641
"Omega1[Amara_convexior (S6), Masoreus_wetterhallii (S56)]",2256.71691721643
"Omega1[Amara_curta (S7), Masoreus_wetterhallii (S56)]",1182.92065028385
"Omega1[Amara_equestris (S8), Masoreus_wetterhallii (S56)]",2856.94966042654
"Omega1[Amara_eurynota (S9), Masoreus_wetterhallii (S56)]",1948.05638625344
"Omega1[Amara_familiaris (S10), Masoreus_wetterhallii (S56)]",1522.65672949535
"Omega1[Amara_fulva (S11), Masoreus_wetterhallii (S56)]",1172.63484561591
"Omega1[Amara_fusca (S12), Masoreus_wetterhallii (S56)]",2247.81492094146
"Omega1[Amara_lucida (S13), Masoreus_wetterhallii (S56)]",2452.37975469005
"Omega1[Amara_lunicollis (S14), Masoreus_wetterhallii (S56)]",1881.76941800064
"Omega1[Amara_makolskii (S15), Masoreus_wetterhallii (S56)]",1459.87956682321
"Omega1[Amara_municipalis (S16), Masoreus_wetterhallii (S56)]",1898.11773995777
"Omega1[Amara_ovata (S17), Masoreus_wetterhallii (S56)]",2480.98994052988
"Omega1[Amara_similata (S18), Masoreus_wetterhallii (S56)]",1155.08608388294
"Omega1[Amara_tibialis (S19), Masoreus_wetterhallii (S56)]",1306.07401737809
"Omega1[Anisodactylus_binotatus (S20), Masoreus_wetterhallii (S56)]",2504.05982336493
"Omega1[Badister_bullatus (S21), Masoreus_wetterhallii (S56)]",2689.01388211887
"Omega1[Bembidion_lampros (S22), Masoreus_wetterhallii (S56)]",931.529058001349
"Omega1[Bembidion_properans (S23), Masoreus_wetterhallii (S56)]",2248.13556564254
"Omega1[Bradycellus_harpalinus (S24), Masoreus_wetterhallii (S56)]",2154.48394329326
"Omega1[Calathus_ambiguus (S25), Masoreus_wetterhallii (S56)]",811.639054670428
"Omega1[Calathus_cinctus (S26), Masoreus_wetterhallii (S56)]",1645.21962995759
"Omega1[Calathus_erratus (S27), Masoreus_wetterhallii (S56)]",2285.43551893338
"Omega1[Calathus_fuscipes (S28), Masoreus_wetterhallii (S56)]",1047.16138583668
"Omega1[Calathus_melanocephalus (S29), Masoreus_wetterhallii (S56)]",1962.54217418056
"Omega1[Carabus_nemoralis (S30), Masoreus_wetterhallii (S56)]",1700.3234730036
"Omega1[Cicindela_campestris (S31), Masoreus_wetterhallii (S56)]",912.672031035091
"Omega1[Cicindela_hybrida (S32), Masoreus_wetterhallii (S56)]",714.910718761113
"Omega1[Harpalus_affinis (S33), Masoreus_wetterhallii (S56)]",1830.04113342248
"Omega1[Harpalus_anxius (S34), Masoreus_wetterhallii (S56)]",1157.66226406148
"Omega1[Harpalus_autumnalis (S35), Masoreus_wetterhallii (S56)]",966.482965280405
"Omega1[Harpalus_calceatus (S36), Masoreus_wetterhallii (S56)]",1814.26894564648
"Omega1[Harpalus_distinguendus (S37), Masoreus_wetterhallii (S56)]",2613.90024033156
"Omega1[Harpalus_flavescens (S38), Masoreus_wetterhallii (S56)]",1691.24429170707
"Omega1[Harpalus_griseus (S39), Masoreus_wetterhallii (S56)]",1250.01406263748
"Omega1[Harpalus_latus (S40), Masoreus_wetterhallii (S56)]",2611.49962959127
"Omega1[Harpalus_luteicornis (S41), Masoreus_wetterhallii (S56)]",1288.20016130632
"Omega1[Cryptophonus_melancholicus (S42), Masoreus_wetterhallii (S56)]",1865.67111468617
"Omega1[Harpalus_picipennis (S43), Masoreus_wetterhallii (S56)]",1562.1993634155
"Omega1[Harpalus_pumilus (S44), Masoreus_wetterhallii (S56)]",1529.86058161774
"Omega1[Harpalus_rubripes (S45), Masoreus_wetterhallii (S56)]",764.919935099162
"Omega1[Harpalus_rufipalpis (S46), Masoreus_wetterhallii (S56)]",761.859224324807
"Omega1[Harpalus_rufipes (S47), Masoreus_wetterhallii (S56)]",1046.34045626173
"Omega1[Harpalus_serripes (S48), Masoreus_wetterhallii (S56)]",1282.29276373585
"Omega1[Semiophonus_signaticornis (S49), Masoreus_wetterhallii (S56)]",1749.54013873917
"Omega1[Harpalus_smaragdinus (S50), Masoreus_wetterhallii (S56)]",1450.02550745274
"Omega1[Harpalus_tardus (S51), Masoreus_wetterhallii (S56)]",1185.20806801348
"Omega1[Leistus_ferrugineus (S52), Masoreus_wetterhallii (S56)]",2483.81990983898
"Omega1[Leistus_rufomarginatus (S53), Masoreus_wetterhallii (S56)]",1144.54553347433
"Omega1[Licinus_depressus (S54), Masoreus_wetterhallii (S56)]",2124.96968767885
"Omega1[Loricera_pilicornis (S55), Masoreus_wetterhallii (S56)]",2106.64924208068
"Omega1[Masoreus_wetterhallii (S56), Masoreus_wetterhallii (S56)]",1599.6367659625
"Omega1[Microlestes_minutulus (S57), Masoreus_wetterhallii (S56)]",2056.36071887301
"Omega1[Nebria_brevicollis (S58), Masoreus_wetterhallii (S56)]",853.967900740512
"Omega1[Nebria_salina (S59), Masoreus_wetterhallii (S56)]",1295.61325427611
"Omega1[Notiophilus_aestuans (S60), Masoreus_wetterhallii (S56)]",2477.66117970234
"Omega1[Notiophilus_aquaticus (S61), Masoreus_wetterhallii (S56)]",1112.73779989878
"Omega1[Notiophilus_palustris (S62), Masoreus_wetterhallii (S56)]",911.150005952184
"Omega1[Panagaeus_bipustulatus (S63), Masoreus_wetterhallii (S56)]",1382.53131286072
"Omega1[Poecilus_cupreus (S64), Masoreus_wetterhallii (S56)]",872.982836171117
"Omega1[Poecilus_lepidus (S65), Masoreus_wetterhallii (S56)]",1025.29364562663
"Omega1[Poecilus_versicolor (S66), Masoreus_wetterhallii (S56)]",1794.15494122131
"Omega1[Pterostichus_diligens (S67), Masoreus_wetterhallii (S56)]",1879.77013226749
"Omega1[Pterostichus_niger (S68), Masoreus_wetterhallii (S56)]",1705.14410620071
"Omega1[Pterostichus_vernalis (S69), Masoreus_wetterhallii (S56)]",2661.62631522298
"Omega1[Stenolophus_teutonus (S70), Masoreus_wetterhallii (S56)]",2654.89305297391
"Omega1[Syntomus_foveatus (S71), Masoreus_wetterhallii (S56)]",1514.5809598078
"Omega1[Syntomus_truncatellus (S72), Masoreus_wetterhallii (S56)]",1749.26456459338
"Omega1[Trechus_quadristriatus (S73), Masoreus_wetterhallii (S56)]",1920.61967595306
"Omega1[Amara_aenea (S1), Microlestes_minutulus (S57)]",381.911295632329
"Omega1[Amara_anthobia (S2), Microlestes_minutulus (S57)]",1249.27606814498
"Omega1[Amara_apricaria (S3), Microlestes_minutulus (S57)]",1007.52032762858
"Omega1[Amara_aulica (S4), Microlestes_minutulus (S57)]",719.527541525778
"Omega1[Amara_bifrons (S5), Microlestes_minutulus (S57)]",449.3314706741
"Omega1[Amara_convexior (S6), Microlestes_minutulus (S57)]",463.181686677707
"Omega1[Amara_curta (S7), Microlestes_minutulus (S57)]",579.874556515649
"Omega1[Amara_equestris (S8), Microlestes_minutulus (S57)]",1622.99927137518
"Omega1[Amara_eurynota (S9), Microlestes_minutulus (S57)]",1162.73351727441
"Omega1[Amara_familiaris (S10), Microlestes_minutulus (S57)]",1114.88717067708
"Omega1[Amara_fulva (S11), Microlestes_minutulus (S57)]",1290.97572666316
"Omega1[Amara_fusca (S12), Microlestes_minutulus (S57)]",668.826833827525
"Omega1[Amara_lucida (S13), Microlestes_minutulus (S57)]",396.705361870194
"Omega1[Amara_lunicollis (S14), Microlestes_minutulus (S57)]",2056.27559199869
"Omega1[Amara_makolskii (S15), Microlestes_minutulus (S57)]",763.832892545312
"Omega1[Amara_municipalis (S16), Microlestes_minutulus (S57)]",822.184026097166
"Omega1[Amara_ovata (S17), Microlestes_minutulus (S57)]",2109.04812517521
"Omega1[Amara_similata (S18), Microlestes_minutulus (S57)]",1103.21419300631
"Omega1[Amara_tibialis (S19), Microlestes_minutulus (S57)]",690.45160341967
"Omega1[Anisodactylus_binotatus (S20), Microlestes_minutulus (S57)]",2139.22076534999
"Omega1[Badister_bullatus (S21), Microlestes_minutulus (S57)]",774.817010203008
"Omega1[Bembidion_lampros (S22), Microlestes_minutulus (S57)]",497.953886116722
"Omega1[Bembidion_properans (S23), Microlestes_minutulus (S57)]",517.679676309458
"Omega1[Bradycellus_harpalinus (S24), Microlestes_minutulus (S57)]",1380.25927952617
"Omega1[Calathus_ambiguus (S25), Microlestes_minutulus (S57)]",680.63482382427
"Omega1[Calathus_cinctus (S26), Microlestes_minutulus (S57)]",1482.81813521564
"Omega1[Calathus_erratus (S27), Microlestes_minutulus (S57)]",890.043695470907
"Omega1[Calathus_fuscipes (S28), Microlestes_minutulus (S57)]",711.833594412251
"Omega1[Calathus_melanocephalus (S29), Microlestes_minutulus (S57)]",303.552849278219
"Omega1[Carabus_nemoralis (S30), Microlestes_minutulus (S57)]",283.591471280295
"Omega1[Cicindela_campestris (S31), Microlestes_minutulus (S57)]",479.023726226217
"Omega1[Cicindela_hybrida (S32), Microlestes_minutulus (S57)]",1057.50679803707
"Omega1[Harpalus_affinis (S33), Microlestes_minutulus (S57)]",349.750266059544
"Omega1[Harpalus_anxius (S34), Microlestes_minutulus (S57)]",1337.29231598841
"Omega1[Harpalus_autumnalis (S35), Microlestes_minutulus (S57)]",705.460767453054
"Omega1[Harpalus_calceatus (S36), Microlestes_minutulus (S57)]",1070.31303094987
"Omega1[Harpalus_distinguendus (S37), Microlestes_minutulus (S57)]",381.793967974247
"Omega1[Harpalus_flavescens (S38), Microlestes_minutulus (S57)]",843.337577476663
"Omega1[Harpalus_griseus (S39), Microlestes_minutulus (S57)]",774.444305366157
"Omega1[Harpalus_latus (S40), Microlestes_minutulus (S57)]",950.269864668563
"Omega1[Harpalus_luteicornis (S41), Microlestes_minutulus (S57)]",1081.79370161458
"Omega1[Cryptophonus_melancholicus (S42), Microlestes_minutulus (S57)]",1075.04107948165
"Omega1[Harpalus_picipennis (S43), Microlestes_minutulus (S57)]",965.926027652165
"Omega1[Harpalus_pumilus (S44), Microlestes_minutulus (S57)]",379.950445875658
"Omega1[Harpalus_rubripes (S45), Microlestes_minutulus (S57)]",1403.32521134437
"Omega1[Harpalus_rufipalpis (S46), Microlestes_minutulus (S57)]",446.238104584412
"Omega1[Harpalus_rufipes (S47), Microlestes_minutulus (S57)]",1273.09736869859
"Omega1[Harpalus_serripes (S48), Microlestes_minutulus (S57)]",823.723502593034
"Omega1[Semiophonus_signaticornis (S49), Microlestes_minutulus (S57)]",364.652598118292
"Omega1[Harpalus_smaragdinus (S50), Microlestes_minutulus (S57)]",873.241006743724
"Omega1[Harpalus_tardus (S51), Microlestes_minutulus (S57)]",954.645683870967
"Omega1[Leistus_ferrugineus (S52), Microlestes_minutulus (S57)]",617.601295949994
"Omega1[Leistus_rufomarginatus (S53), Microlestes_minutulus (S57)]",506.12516179991
"Omega1[Licinus_depressus (S54), Microlestes_minutulus (S57)]",680.040698559036
"Omega1[Loricera_pilicornis (S55), Microlestes_minutulus (S57)]",1670.63880627502
"Omega1[Masoreus_wetterhallii (S56), Microlestes_minutulus (S57)]",2056.36071887301
"Omega1[Microlestes_minutulus (S57), Microlestes_minutulus (S57)]",1049.41423894532
"Omega1[Nebria_brevicollis (S58), Microlestes_minutulus (S57)]",955.729199885851
"Omega1[Nebria_salina (S59), Microlestes_minutulus (S57)]",2090.32072734858
"Omega1[Notiophilus_aestuans (S60), Microlestes_minutulus (S57)]",2342.99951280378
"Omega1[Notiophilus_aquaticus (S61), Microlestes_minutulus (S57)]",496.771746977033
"Omega1[Notiophilus_palustris (S62), Microlestes_minutulus (S57)]",481.134246450494
"Omega1[Panagaeus_bipustulatus (S63), Microlestes_minutulus (S57)]",915.592400150601
"Omega1[Poecilus_cupreus (S64), Microlestes_minutulus (S57)]",586.856556117504
"Omega1[Poecilus_lepidus (S65), Microlestes_minutulus (S57)]",1037.87338853979
"Omega1[Poecilus_versicolor (S66), Microlestes_minutulus (S57)]",462.7911743745
"Omega1[Pterostichus_diligens (S67), Microlestes_minutulus (S57)]",1451.13792506765
"Omega1[Pterostichus_niger (S68), Microlestes_minutulus (S57)]",501.173896576984
"Omega1[Pterostichus_vernalis (S69), Microlestes_minutulus (S57)]",2222.84926042932
"Omega1[Stenolophus_teutonus (S70), Microlestes_minutulus (S57)]",996.972733946864
"Omega1[Syntomus_foveatus (S71), Microlestes_minutulus (S57)]",429.643517328438
"Omega1[Syntomus_truncatellus (S72), Microlestes_minutulus (S57)]",583.01911997606
"Omega1[Trechus_quadristriatus (S73), Microlestes_minutulus (S57)]",788.305459701447
"Omega1[Amara_aenea (S1), Nebria_brevicollis (S58)]",268.447805538312
"Omega1[Amara_anthobia (S2), Nebria_brevicollis (S58)]",1469.39505820629
"Omega1[Amara_apricaria (S3), Nebria_brevicollis (S58)]",440.256583825715
"Omega1[Amara_aulica (S4), Nebria_brevicollis (S58)]",211.712388349207
"Omega1[Amara_bifrons (S5), Nebria_brevicollis (S58)]",384.139197605661
"Omega1[Amara_convexior (S6), Nebria_brevicollis (S58)]",730.910037698782
"Omega1[Amara_curta (S7), Nebria_brevicollis (S58)]",228.717021635074
